,gasprice,height,difficulty,gaslimit,gasused,timestamp,gaspricel1,gaspricel2,avegasprice,avel1,avel2,timespan1,timespan2
7192,1,4839883,1.94886E+15,8000029,7996476,1514840925,100,10,17.97984513,48.68874485,24.79783784,3,81
7193,100,4839884,1.94886E+15,8000029,7995192,1514840936,1,100,21.83344482,17.97984513,48.68874485,11,14
7194,141,4839885,1.94886E+15,7992222,7983395,1514840962,100,1,23.98729357,21.83344482,17.97984513,26,37
7195,10,4839886,1.94791E+15,7984452,7976468,1514840986,141,100,22.50772866,23.98729357,21.83344482,24,50
7196,10,4839887,1.94696E+15,7992222,7931134,1514841005,10,141,19.96103407,22.50772866,23.98729357,19,43
7197,20,4839888,1.94791E+15,7984452,5167276,1514841009,10,10,14.53232323,19.96103407,22.50772866,4,23
7198,0.1,4839889,1.94886E+15,7992222,7511002,1514841013,20,10,16.19597571,14.53232323,19.96103407,4,8
7199,140,4839890,1.95076E+15,8000000,7992427,1514841016,0.1,20,34.60072555,16.19597571,14.53232323,3,7
7200,100,4839891,1.95172E+15,8003896,7901312,1514841024,140,0.1,22.66533951,34.60072555,16.19597571,8,11
7201,10,4839892,1.95076E+15,8000029,7983432,1514841042,100,140,23.42779929,22.66533951,34.60072555,18,26
7202,100,4839893,1.95076E+15,8003912,7994798,1514841064,10,100,32.26522691,23.42779929,22.66533951,22,40
7203,1,4839894,1.94981E+15,7996107,7976825,1514841084,100,10,23.64797169,32.26522691,23.42779929,20,42
7204,10,4839895,1.94981E+15,7988337,7973456,1514841108,1,100,22.1889845,23.64797169,32.26522691,24,44
7205,20,4839896,1.95076E+15,7996137,7978237,1514841112,10,1,25.62519887,22.1889845,23.64797169,4,28
7206,10,4839897,1.95076E+15,8000029,7928680,1514841127,20,10,24.95990552,25.62519887,22.1889845,15,19
7207,20,4839898,1.95172E+15,8003832,7909885,1514841132,10,20,21.56304985,24.95990552,25.62519887,5,20
7208,10,4839899,1.95267E+15,8007603,7992451,1514841135,20,10,20.27419355,21.56304985,24.95990552,3,8
7209,20,4839900,1.95267E+15,8011492,7993920,1514841146,10,20,22.93020527,20.27419355,21.56304985,11,14
7210,100,4839901,1.94981E+15,8003692,7986979,1514841186,20,10,29.50412499,22.93020527,20.27419355,40,51
7211,140,4839902,1.94886E+15,7995885,7993580,1514841208,100,20,25.63603604,29.50412499,22.93020527,22,62
7212,130,4839903,1.94981E+15,7999787,7985438,1514841215,140,100,34.89289609,25.63603604,29.50412499,7,29
7213,1,4839904,1.95171E+15,8000029,7997345,1514841218,130,140,19.00735174,34.89289609,25.63603604,3,10
7214,20,4839905,1.95171E+15,8003932,7902695,1514841243,1,130,31.74568091,19.00735174,34.89289609,25,28
7215,1,4839906,1.95267E+15,8000029,7990722,1514841247,20,1,12.05489105,31.74568091,19.00735174,4,29
7216,100,4839907,1.95171E+15,8000029,1608700,1514841266,1,20,58.1120923,12.05489105,31.74568091,19,23
7217,1,4839908,1.95267E+15,8000029,7985448,1514841268,100,1,17.5303118,58.1120923,12.05489105,2,21
7218,1,4839909,1.95457E+15,8000029,4807662,1514841274,1,100,4.425632911,17.5303118,58.1120923,6,8
7219,10,4839910,1.95553E+15,7992222,7990976,1514841290,1,1,27.05433175,4.425632911,17.5303118,16,22
7220,10,4839911,1.95362E+15,7999992,7980529,1514841323,10,1,43.06684777,27.05433175,4.425632911,33,49
7221,10,4839912,1.95457E+15,8000029,2904373,1514841325,10,10,29.42730075,43.06684777,27.05433175,2,35
7222,10,4839913,1.95457E+15,7992222,7971676,1514841339,10,10,33.21936309,29.42730075,43.06684777,14,16
7223,100,4839914,1.95075E+15,8000000,7979827,1514841384,10,10,34.51465207,33.21936309,29.42730075,45,59
7224,20,4839915,1.95171E+15,8003878,7995753,1514841394,100,10,23.74179293,34.51465207,33.21936309,10,55
7225,10,4839916,1.95266E+15,8000029,6957351,1514841398,20,100,30.93573867,23.74179293,34.51465207,4,14
7226,1,4839917,1.95361E+15,8000029,2636201,1514841400,10,20,9.957627119,30.93573867,23.74179293,2,6
7227,10,4839918,1.95457E+15,7992222,5082165,1514841409,1,10,25.81670538,9.957627119,30.93573867,9,11
7228,10,4839919,1.95552E+15,7984452,2201935,1514841416,10,1,32.62032004,25.81670538,9.957627119,7,16
7229,20,4839920,1.95648E+15,7992222,491864,1514841417,10,10,23.56066529,32.62032004,25.81670538,1,8
7230,1,4839921,1.95743E+15,7999992,2244352,1514841421,20,10,18.47395833,23.56066529,32.62032004,4,5
7231,20,4839922,1.95552E+15,8000000,7980006,1514841449,1,20,29.87259807,18.47395833,23.56066529,28,32
7232,1,4839923,1.95743E+15,8000029,7984405,1514841454,20,1,7.00335772,29.87259807,18.47395833,5,33
7233,100,4839924,1.95456E+15,8000029,7985807,1514841500,1,20,28.54843927,7.00335772,29.87259807,46,51
7234,10,4839925,1.95456E+15,8000029,7983384,1514841513,100,1,19.71566306,28.54843927,7.00335772,13,59
7235,100,4839926,1.95265E+15,7992222,7980850,1514841542,10,100,27.50897399,19.71566306,28.54843927,29,42
7236,1,4839927,1.95361E+15,7984452,7981208,1514841547,100,10,19.56868962,27.50897399,19.71566306,5,34
7237,104,4839928,1.95456E+15,7992222,7972533,1514841563,1,100,23.47849676,19.56868962,27.50897399,16,21
7238,10,4839929,1.95551E+15,7999992,7980324,1514841568,104,1,22.55616526,23.47849676,19.56868962,5,21
7239,1,4839930,1.95647E+15,8000029,7992727,1514841572,10,104,14.46175115,22.55616526,23.47849676,4,9
7240,1,4839931,1.95265E+15,7992222,7974701,1514841621,1,10,33.06860051,14.46175115,22.55616526,49,53
7241,10,4839932,1.9536E+15,7999992,7986340,1514841631,1,1,35.01635868,33.06860051,14.46175115,10,59
7242,10,4839933,1.95456E+15,7992185,7979627,1514841638,10,1,19.40918958,35.01635868,33.06860051,7,17
7243,100,4839934,1.95551E+15,7999988,7994355,1514841647,10,10,66.91287879,19.40918958,35.01635868,9,16
7244,120,4839935,1.95551E+15,8003887,7997134,1514841665,100,10,26.41258064,66.91287879,19.40918958,18,27
7245,1,4839936,1.9536E+15,8000029,7999256,1514841694,120,100,24.53803746,26.41258064,66.91287879,29,47
7246,100,4839937,1.94883E+15,8000029,7985505,1514841754,1,120,51.73394494,24.53803746,26.41258064,60,89
7247,1,4839938,1.94788E+15,8000029,7984200,1514841780,100,1,27.39678748,51.73394494,24.53803746,26,86
7248,1,4839939,1.94883E+15,8000029,7997220,1514841787,1,100,18.81764482,27.39678748,51.73394494,7,33
7249,1,4839940,1.94978E+15,7992222,7907036,1514841791,1,1,20.07844791,18.81764482,27.39678748,4,11
7250,10,4839941,1.95073E+15,7999992,7987217,1514841799,1,1,24.80882407,20.07844791,18.81764482,8,12
7251,1,4839942,1.95169E+15,8000029,7984946,1514841809,10,1,16.8837316,24.80882407,20.07844791,10,18
7252,104,4839943,1.94978E+15,7992222,7982406,1514841837,1,10,26.84204696,16.8837316,24.80882407,28,38
7253,50,4839944,1.94978E+15,8000000,7999830,1514841857,104,1,59.04166667,26.84204696,16.8837316,20,48
7254,10,4839945,1.95073E+15,7992222,7988896,1514841859,50,104,22.04127757,59.04166667,26.84204696,2,22
7255,100,4839946,1.95168E+15,8000000,7999516,1514841867,10,50,51.0366264,22.04127757,59.04166667,8,10
7256,1,4839947,1.95359E+15,7992222,7907584,1514841875,100,10,14.17727273,51.0366264,22.04127757,8,16
7257,10,4839948,1.95454E+15,7984452,7953321,1514841879,1,100,21.64983051,14.17727273,51.0366264,4,12
7258,0.1,4839949,1.9555E+15,7992222,4507257,1514841885,10,1,597402627.7,21.64983051,14.17727273,6,10
7259,10,4839950,1.95359E+15,7999992,7966319,1514841914,0.1,10,26.18888733,597402627.7,21.64983051,29,35
7260,10,4839951,1.95454E+15,8000029,7994213,1514841919,10,0.1,32.16378037,26.18888733,597402627.7,5,34
7261,40,4839952,1.95454E+15,8003928,7995486,1514841944,10,10,51.42857143,32.16378037,26.18888733,25,30
7262,10,4839953,1.95454E+15,7996144,7982591,1514841958,40,10,25.86324574,51.42857143,32.16378037,14,39
7263,10,4839954,1.9555E+15,8000029,7954846,1514841966,10,40,23.3392161,25.86324574,51.42857143,8,22
7264,1,4839955,1.95645E+15,8000029,7996150,1514841971,10,10,14.8754262,23.3392161,25.86324574,5,13
7265,1,4839956,1.95645E+15,8000029,7984082,1514841985,1,10,19.47138728,14.8754262,23.3392161,14,19
7266,20,4839957,1.95741E+15,8003913,7987955,1514841993,1,1,31.92801643,19.47138728,14.8754262,8,22
7267,10,4839958,1.95741E+15,8000029,7501962,1514842006,20,1,21.2525598,31.92801643,19.47138728,13,21
7268,1,4839959,1.95741E+15,7992222,7977045,1514842015,10,20,17.39728619,21.2525598,31.92801643,9,22
7269,100,4839960,1.95741E+15,7984452,7948150,1514842031,1,10,27.7026178,17.39728619,21.2525598,16,25
7270,13.16577485,4839961,1.95836E+15,7992222,4193344,1514842035,100,1,32.79217006,27.7026178,17.39728619,4,20
7271,15.4,4839962,1.95645E+15,7984452,7970397,1514842062,13.16577485,100,24.01558058,32.79217006,27.7026178,27,31
7272,100,4839963,1.95359E+15,7976682,7967234,1514842101,15.4,13.16577485,27.45365349,24.01558058,32.79217006,39,66
7273,10,4839964,1.95549E+15,7984452,7980983,1514842106,100,15.4,20.87887952,27.45365349,24.01558058,5,44
7274,100,4839965,1.95645E+15,7992248,7980606,1514842116,10,100,34.10570294,20.87887952,27.45365349,10,15
7275,104,4839966,1.95549E+15,7984452,7949992,1514842138,100,10,24.80982021,34.10570294,20.87887952,22,32
7276,100,4839967,1.95358E+15,7992248,7989018,1514842173,104,100,52.88306906,24.80982021,34.10570294,35,57
7277,1,4839968,1.95263E+15,8000029,7985716,1514842192,100,104,13.73474592,52.88306906,24.80982021,19,54
7278,20,4839969,1.95358E+15,8003915,8001746,1514842199,1,100,29.70257882,13.73474592,52.88306906,7,26
7279,104,4839970,1.95454E+15,8007821,7991766,1514842207,20,1,22.7572114,29.70257882,13.73474592,8,15
7280,120,4839971,1.95549E+15,8011708,8000139,1514842211,104,20,22.06743186,22.7572114,29.70257882,4,12
7281,1,4839972,1.95645E+15,8015604,8000653,1514842218,120,104,18.65825694,22.06743186,22.7572114,7,11
7282,1,4839973,1.95453E+15,8007799,8007187,1514842262,1,120,21.32641476,18.65825694,22.06743186,44,51
7283,100,4839974,1.95358E+15,8000029,7992126,1514842280,1,1,27.04885476,21.32641476,18.65825694,18,62
7284,100,4839975,1.94977E+15,7992222,7992033,1514842327,100,1,30.17969756,27.04885476,21.32641476,47,65
7285,10,4839976,1.95072E+15,7984452,7976154,1514842330,100,100,21.58934557,30.17969756,27.04885476,3,50
7286,10,4839977,1.94881E+15,7976682,7976065,1514842360,10,100,26.10884466,21.58934557,30.17969756,30,33
7287,10,4839978,1.94596E+15,7984452,7968042,1514842396,10,10,25.04304438,26.10884466,21.58934557,36,66
7288,0.1,4839979,1.94691E+15,7992222,5050734,1514842402,10,10,17.70372549,25.04304438,26.10884466,6,42
7289,0.1,4839980,1.94691E+15,7984452,7969478,1514842411,0.1,10,18.88443359,17.70372549,25.04304438,9,15
7290,120,4839981,1.94786E+15,7992248,7984684,1514842425,0.1,0.1,56.14282906,18.88443359,17.70372549,14,23
7291,100,4839982,1.94976E+15,7984452,7977484,1514842433,120,0.1,21.45077367,56.14282906,18.88443359,8,22
7292,10,4839983,1.94881E+15,7992222,7860330,1514842458,100,120,18.72078135,21.45077367,56.14282906,25,33
7293,10,4839984,1.94691E+15,7984452,7981698,1514842488,10,100,24.05043391,18.72078135,21.45077367,30,55
7294,10,4839985,1.94786E+15,7992222,7903151,1514842490,10,10,16.6842647,24.05043391,18.72078135,2,32
7295,100,4839986,1.94881E+15,8000000,7995939,1514842500,10,10,39.61721159,16.6842647,24.05043391,10,12
7296,1,4839987,1.94786E+15,8000029,7992027,1514842519,100,10,18.13869731,39.61721159,16.6842647,19,29
7297,10,4839988,1.94881E+15,7992222,7959085,1514842525,1,100,18.18108515,18.13869731,39.61721159,6,25
7298,1,4839989,1.94785E+15,7999992,7980460,1514842543,10,1,23.58555673,18.18108515,18.13869731,18,24
7299,20,4839990,1.94785E+15,8003871,7973649,1514842565,1,10,34.962179,23.58555673,18.18108515,22,40
7300,10,4839991,1.94881E+15,8000029,7965618,1514842575,20,1,19.45371647,34.962179,23.58555673,10,32
7301,1,4839992,1.94976E+15,8000029,7914460,1514842578,10,20,18.55769231,19.45371647,34.962179,3,13
7302,1,4839993,1.94976E+15,8000029,4525911,1514842594,1,10,30.54269915,18.55769231,19.45371647,16,19
7303,20,4839994,1.94881E+15,8000000,7986465,1514842616,1,1,26.00852273,30.54269915,18.55769231,22,38
7304,1,4839995,1.9469E+15,8000029,7983936,1514842646,20,1,18.18938977,26.00852273,30.54269915,30,52
7305,1,4839996,1.94785E+15,8000029,7987827,1514842655,1,20,19.36590567,18.18938977,26.00852273,9,39
7306,10,4839997,1.9488E+15,8000029,6709026,1514842661,1,1,26.25760437,19.36590567,18.18938977,6,15
7307,10,4839998,1.95071E+15,7992222,7922445,1514842666,10,1,20.11237537,26.25760437,19.36590567,5,11
7308,1,4839999,1.95166E+15,7996024,7993916,1514842671,10,10,19.57478992,20.11237537,26.25760437,5,10
7309,1,4840000,1.95261E+15,7999926,7996769,1514842679,1,10,10.38429892,19.57478992,20.11237537,8,13
7310,1,4840001,1.95357E+15,8000029,6656035,1514842685,1,1,24.86831683,10.38429892,19.57478992,6,14
7311,10,4840002,1.95357E+15,8000029,5320420,1514842695,1,1,23.51205025,24.86831683,10.38429892,10,16
7312,1,4840003,1.95547E+15,8000029,5711157,1514842697,10,1,16.33932584,23.51205025,24.86831683,2,12
7313,1,4840004,1.95643E+15,8000029,7922124,1514842706,1,10,19.82242991,16.33932584,23.51205025,9,11
7314,120.7909552,4840005,1.95643E+15,7992222,7937921,1514842717,1,1,26.07946796,19.82242991,16.33932584,11,20
7315,20,4840006,1.95643E+15,7999992,7993619,1514842727,120.7909552,1,24.70259238,26.07946796,19.82242991,10,21
7316,100,4840007,1.9507E+15,8003890,7993953,1514842793,20,120.7909552,53.8445829,24.70259238,26.07946796,66,76
7317,100,4840008,1.9507E+15,7996107,7991381,1514842805,100,20,23.11642448,53.8445829,24.70259238,12,78
7318,1,4840009,1.9507E+15,8000029,7990846,1514842825,100,100,20.29848214,23.11642448,53.8445829,20,32
7319,100,4840010,1.94689E+15,8003923,7992563,1514842876,1,100,39.58177849,20.29848214,23.11642448,51,71
7320,140,4840011,1.94689E+15,8007815,7998686,1514842888,100,1,24.374613,39.58177849,20.29848214,12,63
7321,10,4840012,1.94784E+15,8000029,7987334,1514842895,140,100,21.12580454,24.374613,39.58177849,7,19
7322,20,4840013,1.94784E+15,8003918,7957592,1514842904,10,140,22.34491317,21.12580454,24.374613,9,16
7323,100,4840014,1.94879E+15,8007759,8005849,1514842909,20,10,25.94530611,22.34491317,21.12580454,5,14
7324,1,4840015,1.94974E+15,8000029,7979369,1514842920,100,20,16.5446571,25.94530611,22.34491317,11,16
7325,10,4840016,1.94974E+15,8000029,6886974,1514842929,1,100,20.3890657,16.5446571,25.94530611,9,20
7326,40,4840017,1.95069E+15,8000029,285282,1514842934,10,1,53.2443681,20.3890657,16.5446571,5,14
7327,10,4840018,1.95069E+15,8000029,7920959,1514842944,40,10,21.47818917,53.2443681,20.3890657,10,15
7328,20,4840019,1.94974E+15,8003820,8000957,1514842963,10,40,27.07038771,21.47818917,53.2443681,19,29
7329,1,4840020,1.95164E+15,7996033,7986048,1514842970,20,10,13.92528409,27.07038771,21.47818917,7,26
7330,20,4840021,1.95164E+15,8000000,7980956,1514842979,1,20,22.27920228,13.92528409,27.07038771,9,16
7331,10,4840022,1.94974E+15,8000029,7979780,1514843008,20,1,25.57457269,22.27920228,13.92528409,29,38
7332,100,4840023,1.94783E+15,8003907,7997722,1514843039,10,20,30.38330911,25.57457269,22.27920228,31,60
7333,10,4840024,1.94879E+15,7996107,7957758,1514843042,100,10,17.78825335,30.38330911,25.57457269,3,34
7334,10,4840025,1.94974E+15,7988337,7910947,1514843046,10,100,17.7984367,17.78825335,30.38330911,4,7
7335,10,4840026,1.95069E+15,7996107,2596091,1514843052,10,10,28.00000082,17.7984367,17.78825335,6,10
7336,1,4840027,1.95164E+15,7988337,7968579,1514843055,10,10,5.655153531,28.00000082,17.7984367,3,9
7337,1,4840028,1.95164E+15,7996107,7917044,1514843070,1,10,22.95140843,5.655153531,28.00000082,15,18
7338,120,4840029,1.95259E+15,7988337,7913997,1514843076,1,1,22.49060325,22.95140843,5.655153531,6,21
7339,20,4840030,1.95355E+15,7980567,7905160,1514843081,120,1,22.31521594,22.49060325,22.95140843,5,11
7340,10,4840031,1.95259E+15,7972797,7972309,1514843107,20,120,23.90812674,22.31521594,22.49060325,26,31
7341,10,4840032,1.9545E+15,7980567,7910192,1514843113,10,20,26.21470588,23.90812674,22.31521594,6,32
7342,10,4840033,1.95545E+15,7972797,7892924,1514843122,10,10,22.6789916,26.21470588,23.90812674,9,15
7343,1,4840034,1.95641E+15,7980567,4907287,1514843129,10,10,10.14316939,22.6789916,26.21470588,7,16
7344,10,4840035,1.95832E+15,7972797,7887625,1514843133,1,10,20.03915663,10.14316939,22.6789916,4,11
7345,0.1,4840036,1.95928E+15,7980567,7954002,1514843136,10,1,7.17184112,20.03915663,10.14316939,3,7
7346,10,4840037,1.96023E+15,7988337,4082834,1514843144,0.1,10,25.33944952,7.17184112,20.03915663,8,11
7347,1,4840038,1.95928E+15,7996137,7983300,1514843166,10,0.1,30.31035539,25.33944952,7.17184112,22,30
7348,10,4840039,1.96023E+15,8000029,1768954,1514843170,1,10,29.35171419,30.31035539,25.33944952,4,26
7349,1,4840040,1.96023E+15,8000000,7994829,1514843179,10,1,26.19900315,29.35171419,30.31035539,9,13
7350,10,4840041,1.96119E+15,8000029,5646623,1514843187,1,10,33.86805969,26.19900315,29.35171419,8,17
7351,1,4840042,1.96119E+15,8000489,7999136,1514843199,10,1,27.54188689,33.86805969,26.19900315,12,20
7352,1,4840043,1.96215E+15,8004395,8000532,1514843201,1,10,13.45869565,27.54188689,33.86805969,2,14
7353,10,4840044,1.96119E+15,7996588,6899302,1514843220,1,1,27.87449438,13.45869565,27.54188689,19,21
7354,1,4840045,1.96215E+15,7988781,7988445,1514843224,10,1,12.0307029,27.87449438,13.45869565,4,23
7355,12,4840046,1.9631E+15,7996551,3731282,1514843228,1,10,30.33119681,12.0307029,27.87449438,4,8
7356,10,4840047,1.96406E+15,8000029,5276453,1514843236,12,1,23.74683544,30.33119681,12.0307029,8,12
7357,10,4840048,1.96406E+15,8000029,5533037,1514843251,10,12,28.1579837,23.74683544,30.33119681,15,23
7358,10,4840049,1.96502E+15,8000029,1864872,1514843253,10,10,23.96551721,28.1579837,23.74683544,2,17
7359,10,4840050,1.96502E+15,8000029,6449055,1514843264,10,10,21.56922955,23.96551721,28.1579837,11,13
7360,10,4840051,1.96502E+15,7992222,7882268,1514843281,10,10,23.71240912,21.56922955,23.96551721,17,28
7361,10,4840052,1.96502E+15,7999992,5851666,1514843291,10,10,26.90840854,23.71240912,21.56922955,10,27
7362,1,4840053,1.96598E+15,7992185,7976772,1514843293,10,10,15.05013338,26.90840854,23.71240912,2,12
7363,10,4840054,1.96598E+15,7984415,4866463,1514843302,1,10,25.17918985,15.05013338,26.90840854,9,11
7364,100,4840055,1.96406E+15,7992211,7986939,1514843336,10,1,31.58227296,25.17918985,15.05013338,34,43
7365,10,4840056,1.96502E+15,8000000,7730679,1514843341,100,10,21.50658227,31.58227296,25.17918985,5,39
7366,10,4840057,1.96502E+15,8000029,7805359,1514843356,10,100,22.01038586,21.50658227,31.58227296,15,20
7367,10,4840058,1.96502E+15,7992222,4470623,1514843369,10,10,30.71401515,22.01038586,21.50658227,13,28
7368,20,4840059,1.96598E+15,8000000,1061316,1514843374,10,10,34.6969697,30.71401515,22.01038586,5,18
7369,10,4840060,1.96694E+15,8000029,1847272,1514843376,20,10,30.66666667,34.6969697,30.71401515,2,7
7370,10,4840061,1.96598E+15,7992222,7959337,1514843401,10,20,30.88497113,30.66666667,34.6969697,25,27
7371,10,4840062,1.96406E+15,7999992,7931494,1514843434,10,10,27.72175266,30.88497113,30.66666667,33,58
7372,1,4840063,1.96406E+15,8003799,7987051,1514843443,10,10,38.14879436,27.72175266,30.88497113,9,42
7373,1,4840064,1.96406E+15,8000029,7997140,1514843458,1,10,20.30003796,38.14879436,27.72175266,15,24
7374,1,4840065,1.96406E+15,8003932,7995862,1514843472,1,1,31.43380055,20.30003796,38.14879436,14,29
7375,1,4840066,1.96406E+15,8007829,7994484,1514843485,1,1,28.8801306,31.43380055,20.30003796,13,27
7376,1,4840067,1.96598E+15,8011720,8004279,1514843491,1,1,21.92040764,28.8801306,31.43380055,6,19
7377,1,4840068,1.96694E+15,8003914,7965955,1514843494,1,1,12.99934257,21.92040764,28.8801306,3,9
7378,10,4840069,1.96694E+15,8000029,6283938,1514843508,1,1,28.26189398,12.99934257,21.92040764,14,17
7379,10,4840070,1.96598E+15,7992222,5403636,1514843530,10,1,28.71357764,28.26189398,12.99934257,22,36
7380,0.1,4840071,1.96502E+15,7999992,7952243,1514843551,10,10,27.13159895,28.71357764,28.26189398,21,43
7381,10,4840072,1.96598E+15,7992185,5428759,1514843556,0.1,10,30.67391304,27.13159895,28.71357764,5,26
7382,1,4840073,1.96598E+15,7984415,7967331,1514843571,10,0.1,24.72064459,30.67391304,27.13159895,15,20
7383,1,4840074,1.96598E+15,7992185,7989138,1514843583,1,10,25.3198933,24.72064459,30.67391304,12,27
7384,1,4840075,1.9679E+15,7984415,7980263,1514843589,1,1,20.59660364,25.3198933,24.72064459,6,18
7385,1,4840076,1.9679E+15,7992211,7980338,1514843605,1,1,26.41412342,20.59660364,25.3198933,16,22
7386,10,4840077,1.96886E+15,7984415,3247479,1514843611,1,1,26.35587027,26.41412342,20.59660364,6,22
7387,10,4840078,1.97078E+15,7992185,2531808,1514843618,10,1,28.79722851,26.35587027,26.41412342,7,13
7388,10,4840079,1.96886E+15,7999955,7991483,1514843647,10,10,25.90164364,28.79722851,26.35587027,29,36
7389,1,4840080,1.96886E+15,7992148,7987950,1514843662,10,10,24.29755589,25.90164364,28.79722851,15,44
7390,10.1,4840081,1.96886E+15,7999918,5546834,1514843675,1,10,35.77104476,24.29755589,25.90164364,13,28
7391,1,4840082,1.96982E+15,8000029,5956099,1514843684,10.1,1,6.671583887,35.77104476,24.29755589,9,22
7392,10,4840083,1.96982E+15,8000029,7955222,1514843709,1,10.1,32.09198165,6.671583887,35.77104476,25,34
7393,10,4840084,1.96886E+15,8000029,7982031,1514843734,10,1,29.61668838,32.09198165,6.671583887,25,50
7394,0.1,4840085,1.97078E+15,7992222,7982466,1514843741,10,10,18.01597126,29.61668838,32.09198165,7,32
7395,10,4840086,1.97174E+15,7999992,2898109,1514843744,0.1,10,44.4,18.01597126,29.61668838,3,10
7396,1,4840087,1.97174E+15,8000000,7989199,1514843757,10,0.1,21.41589041,44.4,18.01597126,13,16
7397,10,4840088,1.9727E+15,8000029,3291614,1514843760,1,10,22.94736842,21.41589041,44.4,3,16
7398,1,4840089,1.9727E+15,8000000,7996417,1514843777,10,1,27.32617001,22.94736842,21.41589041,17,20
7399,10,4840090,1.97078E+15,8000029,6809123,1514843805,1,10,29.11185979,27.32617001,22.94736842,28,45
7400,10,4840091,1.97174E+15,7992222,4308945,1514843816,10,1,26.38360929,29.11185979,27.32617001,11,39
7401,10,4840092,1.97174E+15,7984452,6948573,1514843830,10,10,28.66004698,26.38360929,29.11185979,14,25
7402,10,4840093,1.9727E+15,7992222,6122691,1514843833,10,10,24.38461538,28.66004698,26.38360929,3,17
7403,10,4840094,1.97367E+15,7999992,3897783,1514843839,10,10,30.56978427,24.38461538,28.66004698,6,9
7404,1,4840095,1.97463E+15,7992185,7974935,1514843841,10,10,511111121.7,30.56978427,24.38461538,2,8
7405,100,4840096,1.97463E+15,7999988,7986456,1514843864,1,10,55.62903226,511111121.7,30.56978427,23,25
7406,10,4840097,1.97559E+15,8000029,7986367,1514843872,100,1,22.91618269,55.62903226,511111121.7,8,31
7407,0.1,4840098,1.97656E+15,8000029,7999331,1514843878,10,100,182539699.8,22.91618269,55.62903226,6,14
7408,1,4840099,1.97656E+15,7992222,7986737,1514843891,0.1,10,21.24525883,182539699.8,22.91618269,13,19
7409,0.1,4840100,1.97752E+15,7999992,7988193,1514843894,1,0.1,16.82030218,21.24525883,182539699.8,3,16
7410,100,4840101,1.97849E+15,8000029,7918525,1514843898,0.1,1,24.60157383,16.82030218,21.24525883,4,7
7411,1,4840102,1.97945E+15,7992222,7181518,1514843904,100,0.1,20.37140379,24.60157383,16.82030218,6,10
7412,10,4840103,1.98042E+15,7984452,7847647,1514843907,1,100,34.56069712,20.37140379,24.60157383,3,9
7413,0.1,4840104,1.98139E+15,7992222,7910291,1514843909,10,1,23.557,34.56069712,20.37140379,2,5
7414,23,4840105,1.98042E+15,8000000,7999843,1514843931,0.1,10,51.7369111,23.557,34.56069712,22,24
7415,10,4840106,1.98139E+15,8000029,7992881,1514843939,23,0.1,21.13121818,51.7369111,23.557,8,30
7416,10,4840107,1.98042E+15,7992222,7981288,1514843961,10,23,29.64897557,21.13121818,51.7369111,22,30
7417,1,4840108,1.98235E+15,8000000,7984555,1514843967,10,10,27.48628668,29.64897557,21.13121818,6,28
7418,10,4840109,1.98332E+15,7992222,4125610,1514843970,1,10,20.44407441,27.48628668,29.64897557,3,9
7419,100,4840110,1.97945E+15,7999992,7979741,1514844022,10,1,28.82697629,20.44407441,27.48628668,52,55
7420,10,4840111,1.97945E+15,8000029,7989382,1514844048,100,10,24.33688098,28.82697629,20.44407441,26,78
7421,10,4840112,1.97655E+15,8000029,7987289,1514844087,10,100,27.97911367,24.33688098,28.82697629,39,65
7422,1,4840113,1.97751E+15,8000029,7980445,1514844094,10,10,17.95256573,27.97911367,24.33688098,7,46
7423,1,4840114,1.97848E+15,8003908,8001953,1514844101,1,10,39.23917749,17.95256573,27.97911367,7,14
7424,1,4840115,1.97848E+15,8000029,7971224,1514844114,1,1,16.59224102,39.23917749,17.95256573,13,20
7425,1,4840116,1.98041E+15,8003894,7990398,1514844120,1,1,21.19757597,16.59224102,39.23917749,6,19
7426,10,4840117,1.97944E+15,8007783,7985478,1514844144,1,1,24.79844766,21.19757597,16.59224102,24,30
7427,1,4840118,1.98041E+15,8011661,7964094,1514844151,10,1,20.51748072,24.79844766,21.19757597,7,31
7428,15,4840119,1.98138E+15,8015505,8004967,1514844158,1,10,21.56709401,20.51748072,24.79844766,7,14
7429,21,4840120,1.97654E+15,8019405,8006407,1514844228,15,1,42.71158314,21.56709401,20.51748072,70,77
7430,195.6886391,4840121,1.97751E+15,8023303,8020763,1514844234,21,15,25.92919058,42.71158314,21.56709401,6,76
7431,100,4840122,1.97751E+15,8027218,8014287,1514844248,195.6886391,21,25.75542487,25.92919058,42.71158314,14,20
7432,11.70746266,4840123,1.97944E+15,8031119,8021508,1514844254,100,195.6886391,21.64143489,25.75542487,25.92919058,6,20
7433,100,4840124,1.97847E+15,8035028,8026487,1514844276,11.70746266,100,32.45304107,21.64143489,25.75542487,22,28
7434,10,4840125,1.97944E+15,8038940,8034719,1514844286,100,11.70746266,22.31592149,32.45304107,21.64143489,10,32
7435,1,4840126,1.9804E+15,8031109,7880725,1514844291,10,100,9.510926881,22.31592149,32.45304107,5,15
7436,10,4840127,1.97944E+15,8023302,7950194,1514844312,1,10,22.4999169,9.510926881,22.31592149,21,26
7437,1,4840128,1.9804E+15,8027113,8017417,1514844320,10,1,20.70838431,22.4999169,9.510926881,8,29
7438,10,4840129,1.98137E+15,8019306,7933859,1514844328,1,10,21.94177215,20.70838431,22.4999169,8,16
